Date	Hour	Price
15.08.2018	H1	50.63
15.08.2018	H2	46.99
15.08.2018	H3	46.30
15.08.2018	H4	45.18
15.08.2018	H5	44.76
15.08.2018	H6	46.90
15.08.2018	H7	51.63
15.08.2018	H8	57.93
15.08.2018	H9	60.76
15.08.2018	H10	60.77
15.08.2018	H11	58.97
15.08.2018	H12	58.26
15.08.2018	H13	58.50
15.08.2018	H14	57.53
15.08.2018	H15	57.81
15.08.2018	H16	57.78
15.08.2018	H17	58.04
15.08.2018	H18	58.50
15.08.2018	H19	61.84
15.08.2018	H20	66.63
15.08.2018	H21	69.54
15.08.2018	H22	66.24
15.08.2018	H23	62.73
15.08.2018	H24	57.98
16.08.2018	H1	51.58
16.08.2018	H2	49.23
16.08.2018	H3	48.23
16.08.2018	H4	46.81
16.08.2018	H5	46.27
16.08.2018	H6	49.11
16.08.2018	H7	56.09
16.08.2018	H8	61.81
16.08.2018	H9	64.01
16.08.2018	H10	63.50
16.08.2018	H11	62.89
16.08.2018	H12	65.00
16.08.2018	H13	68.47
16.08.2018	H14	66.72
16.08.2018	H15	66.22
16.08.2018	H16	65.73
16.08.2018	H17	68.44
16.08.2018	H18	67.08
16.08.2018	H19	66.00
16.08.2018	H20	69.07
16.08.2018	H21	76.38
16.08.2018	H22	67.00
16.08.2018	H23	64.05
16.08.2018	H24	58.50
17.08.2018	H1	52.15
17.08.2018	H2	49.40
17.08.2018	H3	48.46
17.08.2018	H4	47.56
17.08.2018	H5	47.94
17.08.2018	H6	50.78
17.08.2018	H7	57.95
17.08.2018	H8	63.00
17.08.2018	H9	66.18
17.08.2018	H10	66.21
17.08.2018	H11	64.37
17.08.2018	H12	63.98
17.08.2018	H13	64.82
17.08.2018	H14	62.53
17.08.2018	H15	62.36
17.08.2018	H16	63.03
17.08.2018	H17	63.28
17.08.2018	H18	67.02
17.08.2018	H19	66.97
17.08.2018	H20	67.81
17.08.2018	H21	71.28
17.08.2018	H22	64.08
17.08.2018	H23	61.63
17.08.2018	H24	56.06
18.08.2018	H1	54.58
18.08.2018	H2	51.56
18.08.2018	H3	49.60
18.08.2018	H4	48.30
18.08.2018	H5	47.77
18.08.2018	H6	48.20
18.08.2018	H7	48.45
18.08.2018	H8	51.30
18.08.2018	H9	54.47
18.08.2018	H10	57.10
18.08.2018	H11	56.62
18.08.2018	H12	56.66
18.08.2018	H13	56.18
18.08.2018	H14	52.30
18.08.2018	H15	52.11
18.08.2018	H16	54.21
18.08.2018	H17	57.86
18.08.2018	H18	62.11
18.08.2018	H19	63.21
18.08.2018	H20	65.88
18.08.2018	H21	73.09
18.08.2018	H22	66.00
18.08.2018	H23	61.06
18.08.2018	H24	54.80
19.08.2018	H1	53.05
19.08.2018	H2	48.90
19.08.2018	H3	47.00
19.08.2018	H4	45.74
19.08.2018	H5	44.86
19.08.2018	H6	44.83
19.08.2018	H7	43.84
19.08.2018	H8	46.00
19.08.2018	H9	47.89
19.08.2018	H10	49.00
19.08.2018	H11	50.65
19.08.2018	H12	51.20
19.08.2018	H13	50.44
19.08.2018	H14	49.17
19.08.2018	H15	52.02
19.08.2018	H16	55.45
19.08.2018	H17	61.02
19.08.2018	H18	62.50
19.08.2018	H19	66.83
19.08.2018	H20	67.01
19.08.2018	H21	77.72
19.08.2018	H22	72.00
19.08.2018	H23	65.71
19.08.2018	H24	60.99
20.08.2018	H1	55.46
20.08.2018	H2	48.94
20.08.2018	H3	47.57
20.08.2018	H4	45.91
20.08.2018	H5	45.60
20.08.2018	H6	48.09
20.08.2018	H7	56.63
20.08.2018	H8	63.88
20.08.2018	H9	66.55
20.08.2018	H10	67.00
20.08.2018	H11	66.36
20.08.2018	H12	64.40
20.08.2018	H13	65.06
20.08.2018	H14	63.00
20.08.2018	H15	62.06
20.08.2018	H16	62.85
20.08.2018	H17	62.88
20.08.2018	H18	64.00
20.08.2018	H19	65.89
20.08.2018	H20	68.10
20.08.2018	H21	69.95
20.08.2018	H22	68.00
20.08.2018	H23	65.88
20.08.2018	H24	59.90
21.08.2018	H1	55.80
21.08.2018	H2	53.38
21.08.2018	H3	51.50
21.08.2018	H4	50.81
21.08.2018	H5	51.20
21.08.2018	H6	56.07
21.08.2018	H7	66.20
21.08.2018	H8	74.43
21.08.2018	H9	78.70
21.08.2018	H10	76.80
21.08.2018	H11	73.88
21.08.2018	H12	73.50
21.08.2018	H13	78.82
21.08.2018	H14	76.00
21.08.2018	H15	74.00
21.08.2018	H16	76.61
21.08.2018	H17	75.40
21.08.2018	H18	75.00
21.08.2018	H19	77.70
21.08.2018	H20	79.40
21.08.2018	H21	79.89
21.08.2018	H22	73.82
21.08.2018	H23	67.98
21.08.2018	H24	62.05
22.08.2018	H1	55.44
22.08.2018	H2	51.08
22.08.2018	H3	50.00
22.08.2018	H4	49.20
22.08.2018	H5	49.13
22.08.2018	H6	51.90
22.08.2018	H7	61.99
22.08.2018	H8	70.70
22.08.2018	H9	72.40
22.08.2018	H10	72.19
22.08.2018	H11	70.03
22.08.2018	H12	73.35
22.08.2018	H13	75.99
22.08.2018	H14	76.55
22.08.2018	H15	72.93
22.08.2018	H16	74.87
22.08.2018	H17	73.34
22.08.2018	H18	75.45
22.08.2018	H19	76.99
22.08.2018	H20	81.04
22.08.2018	H21	87.43
22.08.2018	H22	74.06
22.08.2018	H23	69.60
22.08.2018	H24	65.09
23.08.2018	H1	61.55
23.08.2018	H2	54.77
23.08.2018	H3	53.20
23.08.2018	H4	51.99
23.08.2018	H5	52.92
23.08.2018	H6	57.00
23.08.2018	H7	66.10
23.08.2018	H8	74.27
23.08.2018	H9	75.39
23.08.2018	H10	74.64
23.08.2018	H11	72.00
23.08.2018	H12	75.71
23.08.2018	H13	85.07
23.08.2018	H14	88.00
23.08.2018	H15	85.94
23.08.2018	H16	80.00
23.08.2018	H17	75.01
23.08.2018	H18	70.20
23.08.2018	H19	73.00
23.08.2018	H20	76.50
23.08.2018	H21	79.03
23.08.2018	H22	72.35
23.08.2018	H23	70.02
23.08.2018	H24	63.63
24.08.2018	H1	52.00
24.08.2018	H2	50.10
24.08.2018	H3	48.94
24.08.2018	H4	47.80
24.08.2018	H5	47.78
24.08.2018	H6	50.04
24.08.2018	H7	57.70
24.08.2018	H8	64.90
24.08.2018	H9	68.00
24.08.2018	H10	68.06
24.08.2018	H11	66.93
24.08.2018	H12	66.02
24.08.2018	H13	72.58
24.08.2018	H14	71.78
24.08.2018	H15	66.66
24.08.2018	H16	67.50
24.08.2018	H17	63.95
24.08.2018	H18	61.79
24.08.2018	H19	63.90
24.08.2018	H20	65.01
24.08.2018	H21	70.84
24.08.2018	H22	67.53
24.08.2018	H23	67.03
24.08.2018	H24	62.02
25.08.2018	H1	57.55
25.08.2018	H2	53.35
25.08.2018	H3	50.23
25.08.2018	H4	49.03
25.08.2018	H5	48.80
25.08.2018	H6	48.75
25.08.2018	H7	53.45
25.08.2018	H8	62.90
25.08.2018	H9	64.99
25.08.2018	H10	67.13
25.08.2018	H11	68.00
25.08.2018	H12	66.98
25.08.2018	H13	67.84
25.08.2018	H14	63.76
25.08.2018	H15	61.73
25.08.2018	H16	60.04
25.08.2018	H17	62.15
25.08.2018	H18	64.53
25.08.2018	H19	63.24
25.08.2018	H20	63.88
25.08.2018	H21	70.05
25.08.2018	H22	64.03
25.08.2018	H23	61.98
25.08.2018	H24	57.42
26.08.2018	H1	50.57
26.08.2018	H2	47.00
26.08.2018	H3	45.20
26.08.2018	H4	43.08
26.08.2018	H5	43.26
26.08.2018	H6	42.97
26.08.2018	H7	42.76
26.08.2018	H8	44.46
26.08.2018	H9	46.68
26.08.2018	H10	49.38
26.08.2018	H11	55.83
26.08.2018	H12	54.10
26.08.2018	H13	53.50
26.08.2018	H14	49.38
26.08.2018	H15	47.53
26.08.2018	H16	48.04
26.08.2018	H17	49.38
26.08.2018	H18	52.22
26.08.2018	H19	59.05
26.08.2018	H20	64.50
26.08.2018	H21	67.85
26.08.2018	H22	66.45
26.08.2018	H23	64.02
26.08.2018	H24	57.73
27.08.2018	H1	41.90
27.08.2018	H2	37.46
27.08.2018	H3	31.55
27.08.2018	H4	29.66
27.08.2018	H5	30.07
27.08.2018	H6	40.01
27.08.2018	H7	49.22
27.08.2018	H8	59.33
27.08.2018	H9	61.68
27.08.2018	H10	62.07
27.08.2018	H11	63.44
27.08.2018	H12	63.48
27.08.2018	H13	65.26
27.08.2018	H14	62.97
27.08.2018	H15	62.18
27.08.2018	H16	62.06
27.08.2018	H17	62.11
27.08.2018	H18	62.08
27.08.2018	H19	64.01
27.08.2018	H20	67.31
27.08.2018	H21	71.10
27.08.2018	H22	66.57
27.08.2018	H23	63.73
27.08.2018	H24	57.16
28.08.2018	H1	50.53
28.08.2018	H2	48.00
28.08.2018	H3	47.50
28.08.2018	H4	47.50
28.08.2018	H5	47.64
28.08.2018	H6	51.31
28.08.2018	H7	63.76
28.08.2018	H8	69.44
28.08.2018	H9	73.08
28.08.2018	H10	73.50
28.08.2018	H11	70.00
28.08.2018	H12	68.50
28.08.2018	H13	66.02
28.08.2018	H14	63.26
28.08.2018	H15	64.60
28.08.2018	H16	66.54
28.08.2018	H17	68.64
28.08.2018	H18	74.30
28.08.2018	H19	78.81
28.08.2018	H20	84.60
28.08.2018	H21	85.50
28.08.2018	H22	78.26
28.08.2018	H23	71.30
28.08.2018	H24	64.92
29.08.2018	H1	58.46
29.08.2018	H2	56.71
29.08.2018	H3	54.87
29.08.2018	H4	53.75
29.08.2018	H5	53.96
29.08.2018	H6	56.20
29.08.2018	H7	66.30
29.08.2018	H8	71.61
29.08.2018	H9	72.30
29.08.2018	H10	70.60
29.08.2018	H11	66.06
29.08.2018	H12	64.85
29.08.2018	H13	62.61
29.08.2018	H14	68.01
29.08.2018	H15	64.40
29.08.2018	H16	65.46
29.08.2018	H17	66.85
29.08.2018	H18	70.36
29.08.2018	H19	72.70
29.08.2018	H20	75.44
29.08.2018	H21	76.15
29.08.2018	H22	69.60
29.08.2018	H23	63.49
29.08.2018	H24	54.85
30.08.2018	H1	51.29
30.08.2018	H2	48.67
30.08.2018	H3	46.67
30.08.2018	H4	45.10
30.08.2018	H5	45.72
30.08.2018	H6	48.87
30.08.2018	H7	55.91
30.08.2018	H8	66.51
30.08.2018	H9	69.30
30.08.2018	H10	68.25
30.08.2018	H11	68.08
30.08.2018	H12	70.79
30.08.2018	H13	72.30
30.08.2018	H14	73.97
30.08.2018	H15	75.01
30.08.2018	H16	74.34
30.08.2018	H17	73.43
30.08.2018	H18	68.70
30.08.2018	H19	66.00
30.08.2018	H20	72.51
30.08.2018	H21	75.02
30.08.2018	H22	65.11
30.08.2018	H23	62.56
30.08.2018	H24	57.04
31.08.2018	H1	53.89
31.08.2018	H2	52.46
31.08.2018	H3	51.55
31.08.2018	H4	50.61
31.08.2018	H5	50.59
31.08.2018	H6	53.60
31.08.2018	H7	64.17
31.08.2018	H8	72.81
31.08.2018	H9	74.89
31.08.2018	H10	75.05
31.08.2018	H11	74.03
31.08.2018	H12	72.92
31.08.2018	H13	72.11
31.08.2018	H14	71.04
31.08.2018	H15	70.90
31.08.2018	H16	70.26
31.08.2018	H17	72.31
31.08.2018	H18	73.98
31.08.2018	H19	75.09
31.08.2018	H20	76.74
31.08.2018	H21	79.28
31.08.2018	H22	72.06
31.08.2018	H23	66.61
31.08.2018	H24	61.92
01.09.2018	H1	60.70
01.09.2018	H2	57.45
01.09.2018	H3	54.18
01.09.2018	H4	52.55
01.09.2018	H5	53.00
01.09.2018	H6	52.70
01.09.2018	H7	54.58
01.09.2018	H8	58.65
01.09.2018	H9	63.43
01.09.2018	H10	66.68
01.09.2018	H11	66.07
01.09.2018	H12	64.04
01.09.2018	H13	62.10
01.09.2018	H14	59.20
01.09.2018	H15	56.22
01.09.2018	H16	57.52
01.09.2018	H17	58.52
01.09.2018	H18	63.34
01.09.2018	H19	66.68
01.09.2018	H20	68.80
01.09.2018	H21	69.65
01.09.2018	H22	66.64
01.09.2018	H23	63.89
01.09.2018	H24	57.59
02.09.2018	H1	53.00
02.09.2018	H2	45.00
02.09.2018	H3	42.98
02.09.2018	H4	41.93
02.09.2018	H5	42.99
02.09.2018	H6	42.92
02.09.2018	H7	39.99
02.09.2018	H8	42.64
02.09.2018	H9	49.90
02.09.2018	H10	51.00
02.09.2018	H11	51.08
02.09.2018	H12	52.02
02.09.2018	H13	51.31
02.09.2018	H14	48.05
02.09.2018	H15	46.20
02.09.2018	H16	47.50
02.09.2018	H17	49.18
02.09.2018	H18	54.62
02.09.2018	H19	61.70
02.09.2018	H20	68.05
02.09.2018	H21	69.80
02.09.2018	H22	64.25
02.09.2018	H23	60.00
02.09.2018	H24	52.51
03.09.2018	H1	49.58
03.09.2018	H2	47.99
03.09.2018	H3	46.40
03.09.2018	H4	45.77
03.09.2018	H5	46.61
03.09.2018	H6	50.23
03.09.2018	H7	63.69
03.09.2018	H8	71.86
03.09.2018	H9	73.90
03.09.2018	H10	73.15
03.09.2018	H11	71.84
03.09.2018	H12	71.60
03.09.2018	H13	70.84
03.09.2018	H14	69.95
03.09.2018	H15	69.94
03.09.2018	H16	68.69
03.09.2018	H17	68.09
03.09.2018	H18	69.96
03.09.2018	H19	71.49
03.09.2018	H20	75.30
03.09.2018	H21	76.54
03.09.2018	H22	69.90
03.09.2018	H23	63.28
03.09.2018	H24	56.21
04.09.2018	H1	53.78
04.09.2018	H2	52.20
04.09.2018	H3	50.29
04.09.2018	H4	49.98
04.09.2018	H5	50.03
04.09.2018	H6	53.73
04.09.2018	H7	66.97
04.09.2018	H8	74.89
04.09.2018	H9	76.65
04.09.2018	H10	76.07
04.09.2018	H11	74.34
04.09.2018	H12	73.43
04.09.2018	H13	71.42
04.09.2018	H14	69.52
04.09.2018	H15	68.58
04.09.2018	H16	68.69
04.09.2018	H17	69.70
04.09.2018	H18	72.16
04.09.2018	H19	73.80
04.09.2018	H20	76.59
04.09.2018	H21	75.81
04.09.2018	H22	70.21
04.09.2018	H23	63.05
04.09.2018	H24	55.06
05.09.2018	H1	55.85
05.09.2018	H2	53.95
05.09.2018	H3	52.00
05.09.2018	H4	51.18
05.09.2018	H5	52.31
05.09.2018	H6	56.19
05.09.2018	H7	69.76
05.09.2018	H8	75.99
05.09.2018	H9	76.96
05.09.2018	H10	76.00
05.09.2018	H11	73.21
05.09.2018	H12	73.30
05.09.2018	H13	68.64
05.09.2018	H14	69.01
05.09.2018	H15	69.24
05.09.2018	H16	69.77
05.09.2018	H17	70.93
05.09.2018	H18	73.96
05.09.2018	H19	75.70
05.09.2018	H20	79.40
05.09.2018	H21	78.62
05.09.2018	H22	73.72
05.09.2018	H23	68.07
05.09.2018	H24	58.96
06.09.2018	H1	54.79
06.09.2018	H2	53.26
06.09.2018	H3	51.48
06.09.2018	H4	50.35
06.09.2018	H5	51.01
06.09.2018	H6	53.65
06.09.2018	H7	66.00
06.09.2018	H8	73.18
06.09.2018	H9	75.79
06.09.2018	H10	74.12
06.09.2018	H11	71.53
06.09.2018	H12	71.14
06.09.2018	H13	67.38
06.09.2018	H14	65.38
06.09.2018	H15	66.19
06.09.2018	H16	68.96
06.09.2018	H17	70.12
06.09.2018	H18	72.83
06.09.2018	H19	74.01
06.09.2018	H20	77.95
06.09.2018	H21	77.73
06.09.2018	H22	70.80
06.09.2018	H23	63.20
06.09.2018	H24	55.50
07.09.2018	H1	54.00
07.09.2018	H2	52.98
07.09.2018	H3	51.63
07.09.2018	H4	51.01
07.09.2018	H5	51.51
07.09.2018	H6	54.42
07.09.2018	H7	67.14
07.09.2018	H8	73.09
07.09.2018	H9	74.59
07.09.2018	H10	73.38
07.09.2018	H11	71.90
07.09.2018	H12	70.27
07.09.2018	H13	67.54
07.09.2018	H14	61.39
07.09.2018	H15	59.21
07.09.2018	H16	59.11
07.09.2018	H17	59.95
07.09.2018	H18	66.38
07.09.2018	H19	70.02
07.09.2018	H20	75.92
07.09.2018	H21	74.37
07.09.2018	H22	67.24
07.09.2018	H23	58.07
07.09.2018	H24	51.96
08.09.2018	H1	54.05
08.09.2018	H2	49.37
08.09.2018	H3	46.52
08.09.2018	H4	45.00
08.09.2018	H5	44.64
08.09.2018	H6	45.58
08.09.2018	H7	49.82
08.09.2018	H8	57.56
08.09.2018	H9	62.30
08.09.2018	H10	66.02
08.09.2018	H11	64.60
08.09.2018	H12	64.08
08.09.2018	H13	64.03
08.09.2018	H14	60.00
08.09.2018	H15	57.98
08.09.2018	H16	57.56
08.09.2018	H17	57.35
08.09.2018	H18	61.41
08.09.2018	H19	66.54
08.09.2018	H20	85.95
08.09.2018	H21	80.93
08.09.2018	H22	64.09
08.09.2018	H23	58.88
08.09.2018	H24	53.28
09.09.2018	H1	52.00
09.09.2018	H2	48.71
09.09.2018	H3	46.22
09.09.2018	H4	43.14
09.09.2018	H5	43.10
09.09.2018	H6	43.40
09.09.2018	H7	44.74
09.09.2018	H8	45.85
09.09.2018	H9	48.50
09.09.2018	H10	48.52
09.09.2018	H11	46.53
09.09.2018	H12	45.80
09.09.2018	H13	44.08
09.09.2018	H14	40.05
09.09.2018	H15	34.71
09.09.2018	H16	39.90
09.09.2018	H17	44.90
09.09.2018	H18	52.00
09.09.2018	H19	60.77
09.09.2018	H20	68.23
09.09.2018	H21	73.69
09.09.2018	H22	67.90
09.09.2018	H23	62.10
09.09.2018	H24	54.40
10.09.2018	H1	50.70
10.09.2018	H2	48.92
10.09.2018	H3	46.90
10.09.2018	H4	45.79
10.09.2018	H5	46.62
10.09.2018	H6	50.55
10.09.2018	H7	64.75
10.09.2018	H8	71.94
10.09.2018	H9	72.46
10.09.2018	H10	69.96
10.09.2018	H11	65.70
10.09.2018	H12	65.02
10.09.2018	H13	64.08
10.09.2018	H14	64.06
10.09.2018	H15	64.05
10.09.2018	H16	61.84
10.09.2018	H17	62.66
10.09.2018	H18	67.11
10.09.2018	H19	71.41
10.09.2018	H20	76.00
10.09.2018	H21	77.90
10.09.2018	H22	71.15
10.09.2018	H23	63.53
10.09.2018	H24	55.35
11.09.2018	H1	55.01
11.09.2018	H2	52.87
11.09.2018	H3	51.06
11.09.2018	H4	50.00
11.09.2018	H5	48.88
11.09.2018	H6	51.93
11.09.2018	H7	65.28
11.09.2018	H8	71.20
11.09.2018	H9	72.31
11.09.2018	H10	65.40
11.09.2018	H11	59.99
11.09.2018	H12	61.00
11.09.2018	H13	63.67
11.09.2018	H14	63.66
11.09.2018	H15	64.16
11.09.2018	H16	63.70
11.09.2018	H17	67.80
11.09.2018	H18	66.21
11.09.2018	H19	69.30
11.09.2018	H20	74.75
11.09.2018	H21	74.01
11.09.2018	H22	69.14
11.09.2018	H23	60.90
11.09.2018	H24	53.27
12.09.2018	H1	54.05
12.09.2018	H2	52.04
12.09.2018	H3	50.51
12.09.2018	H4	49.00
12.09.2018	H5	49.89
12.09.2018	H6	52.91
12.09.2018	H7	69.90
12.09.2018	H8	74.80
12.09.2018	H9	74.83
12.09.2018	H10	72.50
12.09.2018	H11	66.55
12.09.2018	H12	64.60
12.09.2018	H13	66.03
12.09.2018	H14	66.63
12.09.2018	H15	66.03
12.09.2018	H16	66.01
12.09.2018	H17	68.19
12.09.2018	H18	74.09
12.09.2018	H19	76.65
12.09.2018	H20	86.55
12.09.2018	H21	84.84
12.09.2018	H22	75.00
12.09.2018	H23	70.03
12.09.2018	H24	62.10
13.09.2018	H1	58.30
13.09.2018	H2	54.13
13.09.2018	H3	52.33
13.09.2018	H4	51.59
13.09.2018	H5	52.08
13.09.2018	H6	57.94
13.09.2018	H7	73.73
13.09.2018	H8	80.15
13.09.2018	H9	81.70
13.09.2018	H10	80.67
13.09.2018	H11	76.89
13.09.2018	H12	76.03
13.09.2018	H13	72.96
13.09.2018	H14	72.05
13.09.2018	H15	71.05
13.09.2018	H16	71.83
13.09.2018	H17	72.03
13.09.2018	H18	75.92
13.09.2018	H19	79.03
13.09.2018	H20	91.96
13.09.2018	H21	88.00
13.09.2018	H22	73.22
13.09.2018	H23	69.20
13.09.2018	H24	62.60
14.09.2018	H1	58.26
14.09.2018	H2	55.48
14.09.2018	H3	53.32
14.09.2018	H4	51.00
14.09.2018	H5	51.48
14.09.2018	H6	55.71
14.09.2018	H7	71.89
14.09.2018	H8	77.50
14.09.2018	H9	78.36
14.09.2018	H10	77.43
14.09.2018	H11	75.99
14.09.2018	H12	75.03
14.09.2018	H13	73.20
14.09.2018	H14	70.80
14.09.2018	H15	68.79
14.09.2018	H16	69.12
14.09.2018	H17	70.92
14.09.2018	H18	71.01
14.09.2018	H19	73.74
14.09.2018	H20	93.07
14.09.2018	H21	86.22
14.09.2018	H22	64.35
14.09.2018	H23	63.94
14.09.2018	H24	58.19
15.09.2018	H1	60.09
15.09.2018	H2	51.09
15.09.2018	H3	49.00
15.09.2018	H4	46.27
15.09.2018	H5	45.37
15.09.2018	H6	50.14
15.09.2018	H7	54.83
15.09.2018	H8	73.10
15.09.2018	H9	78.17
15.09.2018	H10	77.90
15.09.2018	H11	75.51
15.09.2018	H12	75.00
15.09.2018	H13	72.00
15.09.2018	H14	70.01
15.09.2018	H15	68.76
15.09.2018	H16	70.08
15.09.2018	H17	73.03
15.09.2018	H18	75.93
15.09.2018	H19	81.91
15.09.2018	H20	97.00
15.09.2018	H21	96.18
15.09.2018	H22	81.00
15.09.2018	H23	73.89
15.09.2018	H24	59.93
16.09.2018	H1	56.01
16.09.2018	H2	49.72
16.09.2018	H3	46.43
16.09.2018	H4	43.91
16.09.2018	H5	42.16
16.09.2018	H6	42.98
16.09.2018	H7	45.62
16.09.2018	H8	50.50
16.09.2018	H9	52.18
16.09.2018	H10	61.50
16.09.2018	H11	61.07
16.09.2018	H12	63.20
16.09.2018	H13	59.80
16.09.2018	H14	59.80
16.09.2018	H15	55.10
16.09.2018	H16	54.50
16.09.2018	H17	55.50
16.09.2018	H18	57.29
16.09.2018	H19	64.66
16.09.2018	H20	81.93
16.09.2018	H21	77.86
16.09.2018	H22	67.00
16.09.2018	H23	59.39
16.09.2018	H24	51.10
17.09.2018	H1	47.00
17.09.2018	H2	43.69
17.09.2018	H3	42.92
17.09.2018	H4	41.60
17.09.2018	H5	43.17
17.09.2018	H6	50.44
17.09.2018	H7	69.26
17.09.2018	H8	82.86
17.09.2018	H9	94.06
17.09.2018	H10	89.93
17.09.2018	H11	80.03
17.09.2018	H12	79.48
17.09.2018	H13	79.75
17.09.2018	H14	79.73
17.09.2018	H15	84.61
17.09.2018	H16	91.95
17.09.2018	H17	96.34
17.09.2018	H18	95.08
17.09.2018	H19	96.92
17.09.2018	H20	107.69
17.09.2018	H21	102.03
17.09.2018	H22	76.63
17.09.2018	H23	71.03
17.09.2018	H24	62.34
18.09.2018	H1	59.88
18.09.2018	H2	55.17
18.09.2018	H3	50.80
18.09.2018	H4	45.39
18.09.2018	H5	51.20
18.09.2018	H6	61.81
18.09.2018	H7	79.06
18.09.2018	H8	87.95
18.09.2018	H9	93.66
18.09.2018	H10	90.34
18.09.2018	H11	84.84
18.09.2018	H12	81.87
18.09.2018	H13	81.72
18.09.2018	H14	81.57
18.09.2018	H15	84.10
18.09.2018	H16	86.15
18.09.2018	H17	88.03
18.09.2018	H18	86.15
18.09.2018	H19	91.97
18.09.2018	H20	103.38
18.09.2018	H21	94.28
18.09.2018	H22	63.97
18.09.2018	H23	58.46
18.09.2018	H24	51.03
19.09.2018	H1	55.70
19.09.2018	H2	47.36
19.09.2018	H3	46.71
19.09.2018	H4	45.12
19.09.2018	H5	46.50
19.09.2018	H6	55.79
19.09.2018	H7	69.71
19.09.2018	H8	82.65
19.09.2018	H9	85.90
19.09.2018	H10	85.12
19.09.2018	H11	78.18
19.09.2018	H12	74.55
19.09.2018	H13	75.42
19.09.2018	H14	74.54
19.09.2018	H15	80.00
19.09.2018	H16	80.47
19.09.2018	H17	81.05
19.09.2018	H18	80.00
19.09.2018	H19	86.92
19.09.2018	H20	101.22
19.09.2018	H21	93.93
19.09.2018	H22	70.00
19.09.2018	H23	60.93
19.09.2018	H24	55.71
20.09.2018	H1	55.09
20.09.2018	H2	44.84
20.09.2018	H3	41.98
20.09.2018	H4	41.75
20.09.2018	H5	43.63
20.09.2018	H6	55.94
20.09.2018	H7	69.65
20.09.2018	H8	78.31
20.09.2018	H9	81.97
20.09.2018	H10	83.43
20.09.2018	H11	78.46
20.09.2018	H12	72.94
20.09.2018	H13	69.01
20.09.2018	H14	69.11
20.09.2018	H15	70.79
20.09.2018	H16	74.52
20.09.2018	H17	83.35
20.09.2018	H18	80.63
20.09.2018	H19	86.06
20.09.2018	H20	108.22
20.09.2018	H21	97.25
20.09.2018	H22	70.00
20.09.2018	H23	66.07
20.09.2018	H24	55.42
21.09.2018	H1	53.33
21.09.2018	H2	42.16
21.09.2018	H3	36.87
21.09.2018	H4	34.17
21.09.2018	H5	33.35
21.09.2018	H6	51.59
21.09.2018	H7	74.62
21.09.2018	H8	78.17
21.09.2018	H9	89.81
21.09.2018	H10	89.06
21.09.2018	H11	74.37
21.09.2018	H12	73.00
21.09.2018	H13	70.72
21.09.2018	H14	69.70
21.09.2018	H15	70.00
21.09.2018	H16	72.87
21.09.2018	H17	83.46
21.09.2018	H18	85.98
21.09.2018	H19	85.06
21.09.2018	H20	107.42
21.09.2018	H21	91.91
21.09.2018	H22	63.69
21.09.2018	H23	63.84
21.09.2018	H24	47.60
22.09.2018	H1	51.49
22.09.2018	H2	32.46
22.09.2018	H3	21.96
22.09.2018	H4	17.97
22.09.2018	H5	20.55
22.09.2018	H6	28.89
22.09.2018	H7	47.30
22.09.2018	H8	61.70
22.09.2018	H9	61.17
22.09.2018	H10	66.04
22.09.2018	H11	66.48
22.09.2018	H12	68.15
22.09.2018	H13	66.06
22.09.2018	H14	61.18
22.09.2018	H15	59.76
22.09.2018	H16	53.10
22.09.2018	H17	56.00
22.09.2018	H18	54.07
22.09.2018	H19	61.18
22.09.2018	H20	70.72
22.09.2018	H21	62.24
22.09.2018	H22	51.97
22.09.2018	H23	48.50
22.09.2018	H24	45.02
23.09.2018	H1	41.21
23.09.2018	H2	37.73
23.09.2018	H3	35.57
23.09.2018	H4	32.40
23.09.2018	H5	30.28
23.09.2018	H6	32.68
23.09.2018	H7	41.00
23.09.2018	H8	47.58
23.09.2018	H9	53.93
23.09.2018	H10	56.26
23.09.2018	H11	57.49
23.09.2018	H12	55.50
23.09.2018	H13	54.52
23.09.2018	H14	49.44
23.09.2018	H15	43.83
23.09.2018	H16	43.88
23.09.2018	H17	49.18
23.09.2018	H18	53.01
23.09.2018	H19	63.79
23.09.2018	H20	84.38
23.09.2018	H21	80.06
23.09.2018	H22	42.92
23.09.2018	H23	30.30
23.09.2018	H24	14.77
24.09.2018	H1	14.00
24.09.2018	H2	6.44
24.09.2018	H3	3.02
24.09.2018	H4	2.15
24.09.2018	H5	5.00
24.09.2018	H6	19.99
24.09.2018	H7	49.50
24.09.2018	H8	63.79
24.09.2018	H9	63.95
24.09.2018	H10	62.17
24.09.2018	H11	66.02
24.09.2018	H12	65.93
24.09.2018	H13	66.06
24.09.2018	H14	65.96
24.09.2018	H15	65.91
24.09.2018	H16	62.00
24.09.2018	H17	52.40
24.09.2018	H18	51.76
24.09.2018	H19	61.50
24.09.2018	H20	70.00
24.09.2018	H21	68.89
24.09.2018	H22	62.81
24.09.2018	H23	53.50
24.09.2018	H24	44.51
25.09.2018	H1	48.38
25.09.2018	H2	47.10
25.09.2018	H3	46.95
25.09.2018	H4	46.50
25.09.2018	H5	47.64
25.09.2018	H6	54.64
25.09.2018	H7	72.81
25.09.2018	H8	81.25
25.09.2018	H9	87.61
25.09.2018	H10	80.69
25.09.2018	H11	80.07
25.09.2018	H12	77.81
25.09.2018	H13	71.29
25.09.2018	H14	71.18
25.09.2018	H15	70.74
